timestamp,/sys/class/thermal/thermal_zone0/temp,/sys/devices/system/cpu/cpu0/cpufreq/cpuinfo_cur_freq,/sys/devices/platform/cpu-throttle-alert/thermal_trip_event,/sys/class/thermal/thermal_zone1/temp,/sys/class/devfreq/17000000.gpu/cur_freq,/sys/devices/platform/gpu-throttle-alert/thermal_trip_event
2025-09-26T15:00:46+09:00,50093,2201600,0,43250,306000000,0
2025-09-26T15:00:56+09:00,50312,2201600,0,NA,306000000,0
2025-09-26T15:01:06+09:00,50187,2201600,0,NA,306000000,0
2025-09-26T15:01:16+09:00,50343,2201600,0,NA,306000000,0
2025-09-26T15:01:26+09:00,50625,2201600,0,NA,306000000,0
2025-09-26T15:01:37+09:00,50906,2201600,0,43875,306000000,0
2025-09-26T15:01:47+09:00,50968,2201600,0,NA,306000000,0
2025-09-26T15:01:57+09:00,50937,2201600,0,NA,306000000,0
2025-09-26T15:02:07+09:00,51093,2201600,0,44218,306000000,0
2025-09-26T15:02:17+09:00,51093,2201600,0,NA,306000000,0
2025-09-26T15:02:27+09:00,51468,2201600,0,NA,306000000,0
2025-09-26T15:02:37+09:00,51343,2201600,0,NA,306000000,0
2025-09-26T15:02:48+09:00,51781,2201600,0,44593,306000000,0
2025-09-26T15:02:58+09:00,51531,2201600,0,NA,306000000,0
2025-09-26T15:03:08+09:00,51593,2201600,0,NA,306000000,0
2025-09-26T15:03:18+09:00,51843,2201600,0,NA,306000000,0
2025-09-26T15:03:28+09:00,52062,2201600,0,NA,306000000,0
2025-09-26T15:03:38+09:00,51906,2201600,0,NA,306000000,0
2025-09-26T15:03:49+09:00,52000,2201600,0,NA,306000000,0
2025-09-26T15:03:59+09:00,52343,2201600,0,NA,306000000,0
2025-09-26T15:04:09+09:00,52156,2201600,0,NA,306000000,0
2025-09-26T15:04:19+09:00,52437,2201600,0,NA,306000000,0
2025-09-26T15:04:29+09:00,52531,2201600,0,NA,306000000,0
2025-09-26T15:04:39+09:00,52531,2201600,0,NA,306000000,0
2025-09-26T15:04:49+09:00,52656,2201600,0,NA,306000000,0
